Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandiser With Chiller Level Overwrite Scenarios,,,2019-04-19 17:11:08,2019-04-19 17:11:49,41.022s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-19 17:11:08,2019-04-19 17:11:36,27.332s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_170419_local_v154 (2).apk"", false)",,launch application,2019-04-19 17:11:10,2019-04-19 17:11:31,21.072s,PASSED
delay(5),,delay of 5 seconds,2019-04-19 17:11:31,2019-04-19 17:11:36,5.120s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithChillerLevelOverwriteScenarios,,,2019-04-19 17:11:36,2019-04-19 17:11:49,13.117s,ERROR
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-04-19 17:11:36,2019-04-19 17:11:41,4.503s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2019-04-19 17:11:41,2019-04-19 17:11:45,4.035s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2019-04-19 17:11:45,2019-04-19 17:11:46,0.978s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2019-04-19 17:11:46,2019-04-19 17:11:47,1.581s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopsWith_ChillerLevel_OverwriteScenarios(),,,2019-04-19 17:11:47,2019-04-19 17:11:49,1.510s,ERROR
