Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Category Level Overwrite Scenarios,,,2019-04-04 16:04:49,2019-04-04 16:06:17,1m - 27.712s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-04 16:04:50,2019-04-04 16:05:16,26.509s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_030419_local_v154.apk"", false)",,launch application,2019-04-04 16:04:51,2019-04-04 16:05:11,20.047s,PASSED
delay(5),,delay of 5 seconds,2019-04-04 16:05:11,2019-04-04 16:05:16,5.076s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithCategoryLevelOverwriteScenarios,,,2019-04-04 16:05:16,2019-04-04 16:06:17,1m - 0.514s,ERROR
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-04-04 16:05:17,2019-04-04 16:05:26,9.324s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2019-04-04 16:05:26,2019-04-04 16:05:30,3.800s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2019-04-04 16:05:30,2019-04-04 16:05:31,1.093s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2019-04-04 16:05:31,2019-04-04 16:05:32,1.399s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopsWith_CategoryLevel_OverwriteScenarios(),,"select shops from shops list with ""Shop Level"" overwriting ",2019-04-04 16:05:32,2019-04-04 16:06:17,44.463s,ERROR
