Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Merchandising Data Verification,,,2018-12-17 16:31:09,2018-12-17 16:38:51,7m - 42.408s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-12-17 16:31:09,2018-12-17 16:31:32,22.467s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_061218_local_v151.apk"", false)",,launch application,2018-12-17 16:31:10,2018-12-17 16:31:26,16.428s,PASSED
delay(5),,delay of 5 seconds,2018-12-17 16:31:26,2018-12-17 16:31:32,5.070s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-12-17 16:31:32,2018-12-17 16:38:51,7m - 19.416s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2018-12-17 16:31:32,2018-12-17 16:31:37,4.664s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2018-12-17 16:31:37,2018-12-17 16:31:39,2.686s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2018-12-17 16:31:39,2018-12-17 16:31:40,0.820s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2018-12-17 16:31:40,2018-12-17 16:31:42,1.810s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWith_DataVerification(),,select shops from shops list for data verification,2018-12-17 16:31:42,2018-12-17 16:38:51,7m - 9.083s,PASSED
