Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Channel Wise Data Verification,,,2018-08-16 15:47:45,2018-08-16 16:05:13,17m - 28.007s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-08-16 15:47:46,2018-08-16 15:48:11,24.643s,PASSED
startApplication,,launch application,2018-08-16 15:47:47,2018-08-16 15:48:06,18.991s,PASSED
delay,,delay of 5 seconds,2018-08-16 15:48:06,2018-08-16 15:48:11,5.056s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-08-16 15:48:11,2018-08-16 16:05:13,17m - 2.901s,PASSED
verifyElementText,,validate the dashboard screen appearance,2018-08-16 15:48:11,2018-08-16 15:48:11,0.580s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-08-16 15:48:11,2018-08-16 15:48:15,3.978s,PASSED
tap,,tap on start your day button to further proceed,2018-08-16 15:48:15,2018-08-16 15:48:17,1.593s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-08-16 15:48:17,2018-08-16 15:48:19,1.571s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWithDataVerification,,select shops from shops list for data verification,2018-08-16 15:48:19,2018-08-16 16:05:13,16m - 54.973s,PASSED
