Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Category Level Overwrite Scenarios,,,2019-04-04 16:16:08,2019-04-04 16:17:25,1m - 17.472s,FAILED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-04 16:16:08,2019-04-04 16:16:34,25.611s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_030419_local_v154.apk"", false)",,launch application,2019-04-04 16:16:10,2019-04-04 16:16:29,19.318s,PASSED
delay(5),,delay of 5 seconds,2019-04-04 16:16:29,2019-04-04 16:16:34,5.111s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithCategoryLevelOverwriteScenarios,,,2019-04-04 16:16:34,2019-04-04 16:17:25,51.228s,FAILED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-04-04 16:16:34,2019-04-04 16:16:39,4.978s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2019-04-04 16:16:39,2019-04-04 16:16:43,3.590s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2019-04-04 16:16:43,2019-04-04 16:16:44,0.973s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2019-04-04 16:16:44,2019-04-04 16:16:45,1.412s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopsWith_CategoryLevel_OverwriteScenarios(),,"select shops from shops list with ""Shop Level"" overwriting ",2019-04-04 16:16:45,2019-04-04 16:17:25,39.801s,FAILED
