Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Chiller Wise Data Verification,,,2018-08-29 14:23:10,2018-08-29 17:11:44,2h - 48m - 34.436s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-08-29 14:23:10,2018-08-29 14:23:32,22.089s,PASSED
startApplication,,launch application,2018-08-29 14:23:11,2018-08-29 14:23:27,16.344s,PASSED
delay,,delay of 5 seconds,2018-08-29 14:23:27,2018-08-29 14:23:32,5.087s,PASSED
,,,,,,
Test Cases/DistributionPoint/VisitDistributionPoint,,,2018-08-29 14:23:32,2018-08-29 14:24:13,41.249s,PASSED
verifyElementText,,validate dashboard screen appearance,2018-08-29 14:23:32,2018-08-29 14:23:33,0.638s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select the current day for further proceed,2018-08-29 14:23:33,2018-08-29 14:23:38,4.612s,PASSED
tap,,tap on start your day button,2018-08-29 14:23:38,2018-08-29 14:23:39,1.727s,PASSED
delay,,delay of 15 seconds for check in through map screen,2018-08-29 14:23:39,2018-08-29 14:23:54,15.007s,PASSED
verifyElementExist,,validate map screen appearance,2018-08-29 14:23:54,2018-08-29 14:23:56,1.103s,PASSED
tap,,tap on check in button through map,2018-08-29 14:23:56,2018-08-29 14:23:56,0.590s,PASSED
verifyElementExist,,validate confirm popup appearance,2018-08-29 14:23:56,2018-08-29 14:23:57,1.083s,PASSED
tap,,tap on confirm popup no button,2018-08-29 14:23:57,2018-08-29 14:23:58,0.635s,PASSED
verifyElementText,,validate channel summary detail screen appearance,2018-08-29 14:23:58,2018-08-29 14:23:59,1.203s,PASSED
tap,,tap on next button to further proceed,2018-08-29 14:23:59,2018-08-29 14:23:59,0.349s,PASSED
verifyElementText,,validate distribution point screen appearance,2018-08-29 14:23:59,2018-08-29 14:24:02,2.526s,PASSED
com.ct.qa.keywords.DistributionPointKeywords.visitdistributionPoint,,enter quantity of products on distribution point,2018-08-29 14:24:02,2018-08-29 14:24:12,10.556s,PASSED
tap,,tap on submit button after enter the quantity of products on distribution point,2018-08-29 14:24:12,2018-08-29 14:24:13,0.937s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-08-29 14:24:13,2018-08-29 17:11:44,2h - 47m - 30.581s,PASSED
verifyElementText,,validate the dashboard screen appearance,2018-08-29 14:24:14,2018-08-29 14:24:15,1.268s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-08-29 14:24:15,2018-08-29 14:24:17,2.452s,PASSED
tap,,tap on start your day button to further proceed,2018-08-29 14:24:17,2018-08-29 14:24:19,1.155s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-08-29 14:24:19,2018-08-29 14:24:20,1.410s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWithDataVerification,,select shops from shops list for data verification,2018-08-29 14:24:20,2018-08-29 17:11:44,2h - 47m - 24.052s,PASSED
