Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Channel Wise Data Verification,,,2018-08-06 18:53:53,2018-08-06 18:55:34,1m - 41.513s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-08-06 18:53:53,2018-08-06 18:54:14,21.092s,PASSED
startApplication,,launch application,2018-08-06 18:53:54,2018-08-06 18:54:09,15.534s,PASSED
delay,,delay of 5 seconds,2018-08-06 18:54:09,2018-08-06 18:54:14,5.039s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-08-06 18:54:14,2018-08-06 18:55:34,1m - 19.980s,ERROR
verifyElementText,,validate the dashboard screen appearance,2018-08-06 18:54:15,2018-08-06 18:54:15,0.669s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-08-06 18:54:15,2018-08-06 18:54:19,3.264s,PASSED
tap,,tap on start your day button to further proceed,2018-08-06 18:54:19,2018-08-06 18:54:20,1.063s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-08-06 18:54:20,2018-08-06 18:54:22,1.879s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWithDataVerification,,select shops from shops list for data verification,2018-08-06 18:54:22,2018-08-06 18:55:34,1m - 12.888s,ERROR
