Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Merchandising With Channel Wise Data Verification,,,2018-12-04 11:33:53,2018-12-04 12:33:58,1h - 4.485s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-12-04 11:33:54,2018-12-04 11:34:19,24.971s,PASSED
startApplication,,launch application,2018-12-04 11:33:55,2018-12-04 11:34:14,19.091s,PASSED
delay,,delay of 5 seconds,2018-12-04 11:34:14,2018-12-04 11:34:19,5.045s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2018-12-04 11:34:19,2018-12-04 11:35:34,1m - 14.902s,PASSED
verifyElementText,,,2018-12-04 11:34:20,2018-12-04 11:34:24,4.296s,PASSED
swipe,,,2018-12-04 11:34:24,2018-12-04 11:34:25,0.990s,PASSED
swipe,,,2018-12-04 11:34:25,2018-12-04 11:34:26,0.840s,PASSED
verifyElementExist,,,2018-12-04 11:34:26,2018-12-04 11:34:27,0.920s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions,,,2018-12-04 11:34:27,2018-12-04 11:34:50,23.915s,PASSED
swipe,,,2018-12-04 11:34:50,2018-12-04 11:34:51,0.750s,PASSED
swipe,,,2018-12-04 11:34:51,2018-12-04 11:34:52,0.735s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-04 11:34:52,2018-12-04 11:34:59,7.515s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-04 11:35:00,2018-12-04 11:35:16,16.014s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-04 11:35:16,2018-12-04 11:35:32,16.968s,PASSED
swipe,,,2018-12-04 11:35:32,2018-12-04 11:35:33,0.747s,PASSED
swipe,,,2018-12-04 11:35:33,2018-12-04 11:35:34,0.762s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.displayMissingSliderOptionsInReport,,,2018-12-04 11:35:34,2018-12-04 11:35:34,0.011s,PASSED
,,,,,,
Test Cases/DistributionPoint/VisitDistributionPoint,,,2018-12-04 11:35:34,2018-12-04 11:36:13,38.837s,PASSED
verifyElementText,,validate dashboard screen appearance,2018-12-04 11:35:34,2018-12-04 11:35:35,0.181s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select the current day for further proceed,2018-12-04 11:35:35,2018-12-04 11:35:37,2.342s,PASSED
tap,,tap on start your day button,2018-12-04 11:35:37,2018-12-04 11:35:39,1.777s,PASSED
delay,,delay of 15 seconds for check in through map screen,2018-12-04 11:35:39,2018-12-04 11:35:54,15.010s,PASSED
verifyElementExist,,validate map screen appearance,2018-12-04 11:35:54,2018-12-04 11:35:54,0.681s,PASSED
tap,,tap on check in button through map,2018-12-04 11:35:54,2018-12-04 11:35:55,0.467s,PASSED
verifyElementExist,,validate confirm popup appearance,2018-12-04 11:35:55,2018-12-04 11:35:56,1.105s,PASSED
tap,,tap on confirm popup no button,2018-12-04 11:35:56,2018-12-04 11:35:57,1.024s,PASSED
verifyElementText,,validate channel summary detail screen appearance,2018-12-04 11:35:57,2018-12-04 11:35:58,0.643s,PASSED
tap,,tap on next button to further proceed,2018-12-04 11:35:58,2018-12-04 11:35:59,1.101s,PASSED
verifyElementText,,validate distribution point screen appearance,2018-12-04 11:35:59,2018-12-04 11:36:00,1.719s,PASSED
com.ct.qa.keywords.DistributionPointKeywords.visitdistributionPoint,,enter quantity of products on distribution point,2018-12-04 11:36:00,2018-12-04 11:36:12,11.483s,PASSED
tap,,tap on submit button after enter the quantity of products on distribution point,2018-12-04 11:36:12,2018-12-04 11:36:13,0.890s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-12-04 11:36:13,2018-12-04 12:33:58,57m - 45.123s,PASSED
verifyElementText,,validate the dashboard screen appearance,2018-12-04 11:36:13,2018-12-04 11:36:14,1.210s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-12-04 11:36:14,2018-12-04 11:36:17,2.316s,PASSED
tap,,tap on start your day button to further proceed,2018-12-04 11:36:17,2018-12-04 11:36:18,1.294s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-12-04 11:36:18,2018-12-04 11:36:20,1.507s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWith_DataVerification,,select shops from shops list for data verification,2018-12-04 11:36:20,2018-12-04 12:33:58,57m - 38.400s,PASSED
