Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising Data Verification,,,2019-04-23 14:26:38,2019-04-23 15:08:21,41m - 42.921s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-23 14:26:38,2019-04-23 14:27:03,24.656s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_170419_local_v154 (2).apk"", false)",,launch application,2019-04-23 14:26:39,2019-04-23 14:26:58,18.786s,PASSED
delay(5),,delay of 5 seconds,2019-04-23 14:26:58,2019-04-23 14:27:03,5.049s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2019-04-23 14:27:03,2019-04-23 15:08:21,41m - 17.793s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,,2019-04-23 14:27:03,2019-04-23 14:27:08,4.082s,PASSED
"swipe(2, 250, 400, 250)",,,2019-04-23 14:27:08,2019-04-23 14:27:08,0.813s,PASSED
"swipe(2, 250, 400, 250)",,,2019-04-23 14:27:08,2019-04-23 14:27:09,0.779s,PASSED
"verifyElementExist(findTestObject(""SliderOptions/Validate_SliderItemsScreen"", [""package"":PACKAGENAME]), 0)",,,2019-04-23 14:27:09,2019-04-23 14:27:09,0.271s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions(),,,2019-04-23 14:27:09,2019-04-23 14:27:39,30.094s,PASSED
"swipe(5, 200, 5, 500)",,,2019-04-23 14:27:39,2019-04-23 14:27:40,0.736s,PASSED
"swipe(5, 200, 5, 500)",,,2019-04-23 14:27:40,2019-04-23 14:27:41,0.742s,PASSED
"com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption(""Update Profile"")",,,2019-04-23 14:27:41,2019-04-23 14:27:49,8.137s,PASSED
"com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption(""Out of Route"")",,,2019-04-23 14:27:49,2019-04-23 14:46:06,18m - 17.296s,PASSED
"com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption(""Abnormal Shops"")",,,2019-04-23 14:46:06,2019-04-23 15:07:52,21m - 45.726s,PASSED
"com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption(""Info"")",,,2019-04-23 15:07:52,2019-04-23 15:08:19,27.004s,PASSED
"swipe(320, 5, 2, 5)",,,2019-04-23 15:08:19,2019-04-23 15:08:20,0.752s,PASSED
"swipe(320, 5, 2, 5)",,,2019-04-23 15:08:20,2019-04-23 15:08:21,0.725s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.displayMissingSliderOptionsInReport(),,,2019-04-23 15:08:21,2019-04-23 15:08:21,0.115s,PASSED
