Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Channel Wise Data Verification,,,2018-10-08 16:34:51,2018-10-08 16:43:15,8m - 23.607s,FAILED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-10-08 16:34:52,2018-10-08 16:35:15,23.658s,PASSED
startApplication,,launch application,2018-10-08 16:34:52,2018-10-08 16:35:10,17.905s,PASSED
delay,,delay of 5 seconds,2018-10-08 16:35:10,2018-10-08 16:35:15,5.184s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2018-10-08 16:35:15,2018-10-08 16:36:21,1m - 6.004s,PASSED
verifyElementText,,,2018-10-08 16:35:16,2018-10-08 16:35:18,2.349s,PASSED
swipe,,,2018-10-08 16:35:18,2018-10-08 16:35:19,0.778s,PASSED
swipe,,,2018-10-08 16:35:19,2018-10-08 16:35:19,0.740s,PASSED
verifyElementExist,,,2018-10-08 16:35:19,2018-10-08 16:35:20,0.469s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions,,,2018-10-08 16:35:20,2018-10-08 16:35:43,23.225s,PASSED
swipe,,,2018-10-08 16:35:43,2018-10-08 16:35:44,0.753s,PASSED
swipe,,,2018-10-08 16:35:44,2018-10-08 16:35:45,0.692s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 16:35:45,2018-10-08 16:35:51,6.385s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 16:35:51,2018-10-08 16:36:04,12.962s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 16:36:04,2018-10-08 16:36:20,15.889s,PASSED
swipe,,,2018-10-08 16:36:20,2018-10-08 16:36:21,0.716s,PASSED
swipe,,,2018-10-08 16:36:21,2018-10-08 16:36:21,0.715s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.displayMissingSliderOptionsInReport,,,2018-10-08 16:36:21,2018-10-08 16:36:21,0.009s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithChannelWiseDataVerification,,,2018-10-08 16:36:21,2018-10-08 16:43:15,6m - 53.396s,FAILED
verifyElementText,,validate the dashboard screen appearance,2018-10-08 16:36:21,2018-10-08 16:36:23,1.278s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-10-08 16:36:23,2018-10-08 16:36:25,2.376s,PASSED
tap,,tap on start your day button to further proceed,2018-10-08 16:36:25,2018-10-08 16:36:26,1.221s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-10-08 16:36:26,2018-10-08 16:36:28,1.484s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWithChannelWiseDataVerification,,select shops from shops list for data verification,2018-10-08 16:36:28,2018-10-08 16:43:15,6m - 46.856s,FAILED
