Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Merchandising Data Verification,,,2018-12-13 18:50:33,2018-12-13 19:09:28,18m - 54.697s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-12-13 18:50:34,2018-12-13 18:51:00,26.000s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_061218_local_v151.apk"", false)",,launch application,2018-12-13 18:50:34,2018-12-13 18:50:55,20.127s,PASSED
delay(5),,delay of 5 seconds,2018-12-13 18:50:55,2018-12-13 18:51:00,5.063s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-12-13 18:51:00,2018-12-13 19:09:28,18m - 28.158s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2018-12-13 18:51:00,2018-12-13 18:51:05,4.852s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2018-12-13 18:51:05,2018-12-13 18:51:08,3.108s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2018-12-13 18:51:08,2018-12-13 18:51:09,1.376s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2018-12-13 18:51:09,2018-12-13 18:51:11,1.435s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWith_DataVerification(),,select shops from shops list for data verification,2018-12-13 18:51:11,2018-12-13 19:09:28,18m - 16.892s,PASSED
