Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandiser With Chiller Level Overwrite Scenarios,,,2019-04-09 12:49:45,2019-04-09 13:16:25,26m - 40.173s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-09 12:49:45,2019-04-09 12:50:11,25.766s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_030419_local_v154.apk"", false)",,launch application,2019-04-09 12:49:46,2019-04-09 12:50:06,19.363s,PASSED
delay(5),,delay of 5 seconds,2019-04-09 12:50:06,2019-04-09 12:50:11,5.074s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithChillerLevelOverwriteScenarios,,,2019-04-09 12:50:11,2019-04-09 13:16:25,26m - 13.767s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-04-09 12:50:11,2019-04-09 12:50:16,4.552s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2019-04-09 12:50:16,2019-04-09 12:50:19,3.045s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2019-04-09 12:50:19,2019-04-09 12:50:20,1.083s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2019-04-09 12:50:20,2019-04-09 12:50:23,2.460s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopsWith_ChillerLevel_OverwriteScenarios(),,,2019-04-09 12:50:23,2019-04-09 13:16:25,26m - 2.152s,PASSED
