Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Chiller Wise Data Verification,,,2018-10-08 17:08:50,2018-10-08 17:11:34,2m - 43.763s,FAILED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-10-08 17:08:50,2018-10-08 17:09:12,22.077s,PASSED
startApplication,,launch application,2018-10-08 17:08:51,2018-10-08 17:09:07,16.201s,PASSED
delay,,delay of 5 seconds,2018-10-08 17:09:07,2018-10-08 17:09:12,5.049s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2018-10-08 17:09:12,2018-10-08 17:10:20,1m - 7.385s,PASSED
verifyElementText,,,2018-10-08 17:09:13,2018-10-08 17:09:15,2.589s,PASSED
swipe,,,2018-10-08 17:09:15,2018-10-08 17:09:16,0.828s,PASSED
swipe,,,2018-10-08 17:09:16,2018-10-08 17:09:17,0.752s,PASSED
verifyElementExist,,,2018-10-08 17:09:17,2018-10-08 17:09:18,0.711s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions,,,2018-10-08 17:09:18,2018-10-08 17:09:41,23.767s,PASSED
swipe,,,2018-10-08 17:09:41,2018-10-08 17:09:42,0.722s,PASSED
swipe,,,2018-10-08 17:09:42,2018-10-08 17:09:43,0.713s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 17:09:43,2018-10-08 17:09:49,6.577s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 17:09:49,2018-10-08 17:10:03,13.113s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 17:10:03,2018-10-08 17:10:18,15.882s,PASSED
swipe,,,2018-10-08 17:10:18,2018-10-08 17:10:19,0.712s,PASSED
swipe,,,2018-10-08 17:10:19,2018-10-08 17:10:20,0.682s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.displayMissingSliderOptionsInReport,,,2018-10-08 17:10:20,2018-10-08 17:10:20,0.010s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithChillerWiseDataVerification,,,2018-10-08 17:10:20,2018-10-08 17:11:34,1m - 13.653s,FAILED
verifyElementText,,validate the dashboard screen appearance,2018-10-08 17:10:20,2018-10-08 17:10:20,0.432s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-10-08 17:10:20,2018-10-08 17:10:23,2.265s,PASSED
tap,,tap on start your day button to further proceed,2018-10-08 17:10:23,2018-10-08 17:10:24,1.149s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-10-08 17:10:24,2018-10-08 17:10:26,1.646s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWithChillerWiseDataVerification,,select shops from shops list for data verification,2018-10-08 17:10:26,2018-10-08 17:11:34,1m - 7.970s,FAILED
