Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising,,,2018-06-27 18:23:49,2018-06-27 18:26:25,2m - 35.995s,FAILED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-06-27 18:23:50,2018-06-27 18:24:16,26.334s,PASSED
startApplication,,,2018-06-27 18:23:50,2018-06-27 18:24:11,20.753s,PASSED
delay,,,2018-06-27 18:24:11,2018-06-27 18:24:16,5.056s,PASSED
,,,,,,
Test Cases/DistributionPoint/VisitDistributionPoint,,,2018-06-27 18:24:16,2018-06-27 18:25:01,44.402s,PASSED
verifyElementText,,,2018-06-27 18:24:17,2018-06-27 18:24:17,0.480s,PASSED
tap,,,2018-06-27 18:24:17,2018-06-27 18:24:18,0.979s,PASSED
customkeywords.CustomKeywordsCollection.selectday,,,2018-06-27 18:24:18,2018-06-27 18:24:22,3.774s,PASSED
tap,,,2018-06-27 18:24:22,2018-06-27 18:24:23,1.242s,PASSED
delay,,,2018-06-27 18:24:23,2018-06-27 18:24:33,10.022s,PASSED
waitForElementPresent,,,2018-06-27 18:24:33,2018-06-27 18:24:40,7.026s,PASSED
tap,,,2018-06-27 18:24:40,2018-06-27 18:24:41,0.467s,PASSED
verifyElementExist,,,2018-06-27 18:24:41,2018-06-27 18:24:42,1.131s,PASSED
tap,,,2018-06-27 18:24:42,2018-06-27 18:24:42,0.726s,PASSED
verifyElementText,,,2018-06-27 18:24:42,2018-06-27 18:24:44,1.294s,PASSED
tap,,,2018-06-27 18:24:44,2018-06-27 18:24:44,0.333s,PASSED
verifyElementText,,,2018-06-27 18:24:44,2018-06-27 18:24:46,1.589s,PASSED
customkeywords.CustomKeywordsCollection.visitdistributionPoint,,,2018-06-27 18:24:46,2018-06-27 18:24:58,12.501s,PASSED
tap,,,2018-06-27 18:24:58,2018-06-27 18:24:59,0.958s,PASSED
verifyElementText,,,2018-06-27 18:24:59,2018-06-27 18:25:01,1.543s,PASSED
,,,,,,
Test Cases/ShopWithChiller/ChooseShopForShopClosed,,,2018-06-27 18:25:01,2018-06-27 18:25:27,26.565s,PASSED
tap,,,2018-06-27 18:25:01,2018-06-27 18:25:02,1.214s,PASSED
verifyElementText,,,2018-06-27 18:25:02,2018-06-27 18:25:04,1.449s,PASSED
customkeywords.CustomKeywordsCollection.selectShopWithChiller,,,2018-06-27 18:25:04,2018-06-27 18:25:06,2.429s,PASSED
verifyElementText,,,2018-06-27 18:25:06,2018-06-27 18:25:08,1.577s,PASSED
tap,,,2018-06-27 18:25:08,2018-06-27 18:25:08,0.414s,PASSED
waitForElementPresent,,,2018-06-27 18:25:08,2018-06-27 18:25:24,15.794s,PASSED
tap,,,2018-06-27 18:25:24,2018-06-27 18:25:24,0.557s,PASSED
verifyElementExist,,,2018-06-27 18:25:24,2018-06-27 18:25:26,1.119s,PASSED
tap,,,2018-06-27 18:25:26,2018-06-27 18:25:27,1.183s,PASSED
verifyElementExist,,,2018-06-27 18:25:27,2018-06-27 18:25:27,0.509s,PASSED
,,,,,,
Test Cases/ShopClosed/VisitShopClosed,,,2018-06-27 18:25:27,2018-06-27 18:25:40,12.329s,PASSED
tap,,,2018-06-27 18:25:27,2018-06-27 18:25:30,2.570s,PASSED
verifyElementExist,,,2018-06-27 18:25:30,2018-06-27 18:25:31,0.592s,PASSED
tap,,,2018-06-27 18:25:31,2018-06-27 18:25:34,3.289s,PASSED
delay,,,2018-06-27 18:25:34,2018-06-27 18:25:39,5.005s,PASSED
tap,,,2018-06-27 18:25:39,2018-06-27 18:25:40,0.664s,PASSED
,,,,,,
Test Cases/ShopWithChiller/ChooseShopForShopOpen,,,2018-06-27 18:25:40,2018-06-27 18:26:07,27.870s,PASSED
swipe,,,2018-06-27 18:25:40,2018-06-27 18:25:41,0.829s,PASSED
swipe,,,2018-06-27 18:25:41,2018-06-27 18:25:42,0.830s,PASSED
verifyElementText,,,2018-06-27 18:25:42,2018-06-27 18:25:42,0.270s,PASSED
customkeywords.CustomKeywordsCollection.selectShopWithChiller,,,2018-06-27 18:25:42,2018-06-27 18:25:45,3.322s,PASSED
verifyElementText,,,2018-06-27 18:25:45,2018-06-27 18:25:47,1.476s,PASSED
tap,,,2018-06-27 18:25:47,2018-06-27 18:25:47,0.520s,PASSED
verifyElementExist,,,2018-06-27 18:25:47,2018-06-27 18:25:48,1.148s,PASSED
tap,,,2018-06-27 18:25:48,2018-06-27 18:25:49,0.850s,PASSED
waitForElementPresent,,,2018-06-27 18:25:49,2018-06-27 18:26:05,15.376s,PASSED
tap,,,2018-06-27 18:26:05,2018-06-27 18:26:05,0.413s,PASSED
verifyElementExist,,,2018-06-27 18:26:05,2018-06-27 18:26:06,1.103s,PASSED
tap,,,2018-06-27 18:26:06,2018-06-27 18:26:07,0.702s,PASSED
verifyElementExist,,,2018-06-27 18:26:07,2018-06-27 18:26:07,0.694s,PASSED
,,,,,,
Test Cases/ShopOpen/VisitShopOpenWithChillerNotAllocated,,,2018-06-27 18:26:07,2018-06-27 18:26:20,12.676s,PASSED
tap,,,2018-06-27 18:26:08,2018-06-27 18:26:10,2.621s,PASSED
verifyElementExist,,,2018-06-27 18:26:10,2018-06-27 18:26:11,0.587s,PASSED
tap,,,2018-06-27 18:26:11,2018-06-27 18:26:14,3.346s,PASSED
delay,,,2018-06-27 18:26:14,2018-06-27 18:26:19,5.003s,PASSED
tap,,,2018-06-27 18:26:19,2018-06-27 18:26:20,0.857s,PASSED
,,,,,,
Test Cases/ShopOpen/VisitShopProductsWithChillerNotAllocated,,,2018-06-27 18:26:20,2018-06-27 18:26:25,5.250s,FAILED
verifyElementText,,,2018-06-27 18:26:20,2018-06-27 18:26:25,5.036s,FAILED
