Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising Data Verification,,,2019-04-19 14:18:08,2019-04-19 14:18:38,30.685s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-19 14:18:08,2019-04-19 14:18:34,25.384s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_170419_local_v154 (2).apk"", false)",,launch application,2019-04-19 14:18:09,2019-04-19 14:18:29,19.170s,PASSED
delay(5),,delay of 5 seconds,2019-04-19 14:18:29,2019-04-19 14:18:34,5.071s,PASSED
,,,,,,
Test Cases/Attendence/VisitAttendance,,,2019-04-19 14:18:34,2019-04-19 14:18:38,4.101s,ERROR
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate dashboard screen appearance,2019-04-19 14:18:34,2019-04-19 14:18:38,3.577s,ERROR
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2019-04-19 14:18:38,2019-04-19 14:18:38,0.607s,ERROR
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-04-19 14:18:38,2019-04-19 14:18:38,0.006s,ERROR
