Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Shop Level Overwrite Scenarios,,,2018-08-10 18:34:51,2018-08-10 18:35:33,42.195s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-08-10 18:34:51,2018-08-10 18:35:14,22.771s,PASSED
startApplication,,launch application,2018-08-10 18:34:52,2018-08-10 18:35:09,17.031s,PASSED
delay,,delay of 5 seconds,2018-08-10 18:35:09,2018-08-10 18:35:14,5.089s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithShopLevelOverwriting,,,2018-08-10 18:35:14,2018-08-10 18:35:33,18.845s,ERROR
verifyElementText,,validate the dashboard screen appearance,2018-08-10 18:35:15,2018-08-10 18:35:18,3.811s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-08-10 18:35:18,2018-08-10 18:35:28,9.118s,PASSED
tap,,tap on start your day button to further proceed,2018-08-10 18:35:28,2018-08-10 18:35:30,2.069s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-08-10 18:35:30,2018-08-10 18:35:33,3.278s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopsWithShopLevelOverwriting,,"select shops from shops list with ""Shop Level"" overwriting ",2018-08-10 18:35:33,2018-08-10 18:35:33,0.003s,ERROR
