Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandiser With Chiller Level Overwrite Scenarios,,,2019-04-08 17:44:18,2019-04-08 18:08:42,24m - 23.556s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-08 17:44:19,2019-04-08 17:44:47,27.818s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_030419_local_v154.apk"", false)",,launch application,2019-04-08 17:44:20,2019-04-08 17:44:42,21.461s,PASSED
delay(5),,delay of 5 seconds,2019-04-08 17:44:42,2019-04-08 17:44:47,5.042s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithChillerLevelOverwriteScenarios,,,2019-04-08 17:44:47,2019-04-08 18:08:42,23m - 55.118s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-04-08 17:44:47,2019-04-08 17:44:59,11.238s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2019-04-08 17:44:59,2019-04-08 17:45:03,4.248s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2019-04-08 17:45:03,2019-04-08 17:45:04,1.241s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2019-04-08 17:45:04,2019-04-08 17:45:06,1.625s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopsWith_ChillerLevel_OverwriteScenarios(),,,2019-04-08 17:45:06,2019-04-08 18:08:42,23m - 36.295s,PASSED
