Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising Data Verification,,,2019-04-19 19:05:11,2019-04-19 19:24:13,19m - 1.948s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-19 19:05:11,2019-04-19 19:05:35,23.889s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_170419_local_v154 (2).apk"", false)",,launch application,2019-04-19 19:05:12,2019-04-19 19:05:30,18.007s,PASSED
delay(5),,delay of 5 seconds,2019-04-19 19:05:30,2019-04-19 19:05:35,5.032s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2019-04-19 19:05:35,2019-04-19 19:24:13,18m - 37.546s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-04-19 19:05:36,2019-04-19 19:05:39,3.517s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2019-04-19 19:05:39,2019-04-19 19:05:44,4.326s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2019-04-19 19:05:44,2019-04-19 19:05:45,1.206s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2019-04-19 19:05:45,2019-04-19 19:05:47,2.442s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWith_DataVerification(),,select shops from shops list for data verification,2019-04-19 19:05:47,2019-04-19 19:24:13,18m - 25.634s,PASSED
