Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising Data Verification,,,2019-04-23 16:40:08,2019-04-23 16:53:29,13m - 21.254s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-23 16:40:09,2019-04-23 16:40:34,25.303s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_170419_local_v154 (2).apk"", false)",,launch application,2019-04-23 16:40:09,2019-04-23 16:40:29,19.369s,PASSED
delay(5),,delay of 5 seconds,2019-04-23 16:40:29,2019-04-23 16:40:34,5.047s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2019-04-23 16:40:34,2019-04-23 16:53:29,12m - 55.518s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-04-23 16:40:34,2019-04-23 16:40:38,3.952s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2019-04-23 16:40:38,2019-04-23 16:40:42,3.796s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2019-04-23 16:40:42,2019-04-23 16:40:44,1.694s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2019-04-23 16:40:44,2019-04-23 16:40:46,2.445s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWith_DataVerification(),,select shops from shops list for data verification,2019-04-23 16:40:46,2019-04-23 16:53:29,12m - 43.278s,PASSED
