Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Merchandising With Channel Wise Data Verification,,,2018-12-03 15:02:23,2018-12-03 15:33:44,31m - 21.032s,FAILED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-12-03 15:02:24,2018-12-03 15:02:49,25.485s,PASSED
startApplication,,launch application,2018-12-03 15:02:24,2018-12-03 15:02:44,19.699s,PASSED
delay,,delay of 5 seconds,2018-12-03 15:02:44,2018-12-03 15:02:49,5.045s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2018-12-03 15:02:49,2018-12-03 15:04:03,1m - 13.483s,PASSED
verifyElementText,,,2018-12-03 15:02:50,2018-12-03 15:02:58,8.066s,PASSED
swipe,,,2018-12-03 15:02:58,2018-12-03 15:02:58,0.773s,PASSED
swipe,,,2018-12-03 15:02:58,2018-12-03 15:02:59,0.732s,PASSED
verifyElementExist,,,2018-12-03 15:02:59,2018-12-03 15:02:59,0.267s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions,,,2018-12-03 15:02:59,2018-12-03 15:03:24,24.258s,PASSED
swipe,,,2018-12-03 15:03:24,2018-12-03 15:03:24,0.732s,PASSED
swipe,,,2018-12-03 15:03:24,2018-12-03 15:03:25,0.700s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-03 15:03:25,2018-12-03 15:03:32,6.452s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-03 15:03:32,2018-12-03 15:03:45,13.763s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-03 15:03:45,2018-12-03 15:04:01,15.984s,PASSED
swipe,,,2018-12-03 15:04:01,2018-12-03 15:04:02,0.709s,PASSED
swipe,,,2018-12-03 15:04:02,2018-12-03 15:04:03,0.709s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.displayMissingSliderOptionsInReport,,,2018-12-03 15:04:03,2018-12-03 15:04:03,0.007s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-12-03 15:04:03,2018-12-03 15:33:44,29m - 41.423s,FAILED
verifyElementText,,validate the dashboard screen appearance,2018-12-03 15:04:03,2018-12-03 15:04:03,0.356s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-12-03 15:04:03,2018-12-03 15:04:06,2.346s,PASSED
tap,,tap on start your day button to further proceed,2018-12-03 15:04:06,2018-12-03 15:04:07,1.173s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-12-03 15:04:07,2018-12-03 15:04:09,2.485s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWith_DataVerification,,select shops from shops list for data verification,2018-12-03 15:04:09,2018-12-03 15:33:44,29m - 34.839s,FAILED
