Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Shop Level Overwrite Scenarios,,,2019-04-08 13:28:23,2019-04-08 14:44:38,1h - 16m - 14.768s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-08 13:28:24,2019-04-08 13:28:49,25.454s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_030419_local_v154.apk"", false)",,launch application,2019-04-08 13:28:24,2019-04-08 13:28:44,19.610s,PASSED
delay(5),,delay of 5 seconds,2019-04-08 13:28:44,2019-04-08 13:28:49,5.060s,PASSED
,,,,,,
Test Cases/Attendence/VisitAttendance,,,2019-04-08 13:28:49,2019-04-08 13:29:36,46.703s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate dashboard screen appearance,2019-04-08 13:28:50,2019-04-08 13:28:55,5.223s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select the current day for further proceed,2019-04-08 13:28:55,2019-04-08 13:28:58,3.733s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button,2019-04-08 13:28:58,2019-04-08 13:29:00,1.543s,PASSED
"verifyElementText(findTestObject(""Attendence/Validate_AttendenceScreen"", [""package"":PACKAGENAME]), ""Attendance"")",,,2019-04-08 13:29:00,2019-04-08 13:29:02,1.519s,PASSED
"tap(findTestObject(""Attendence/TakeSelfie_ImageViewButton"", [""package"":PACKAGENAME]), 0)",,,2019-04-08 13:29:02,2019-04-08 13:29:03,1.707s,PASSED
com.ct.qa.keywords.CommonKeywords.takePicture(),,,2019-04-08 13:29:03,2019-04-08 13:29:15,11.704s,PASSED
com.ct.qa.keywords.Attendence.visitAttendenceRemark(),,,2019-04-08 13:29:15,2019-04-08 13:29:16,1.069s,PASSED
"tap(findTestObject(""Attendence/Attendence_SubmitButton"", [""package"":PACKAGENAME]), 0)",,,2019-04-08 13:29:16,2019-04-08 13:29:18,1.719s,PASSED
"delay(15, STOP_ON_FAILURE)",,,2019-04-08 13:29:18,2019-04-08 13:29:33,15.002s,PASSED
"verifyElementExist(findTestObject(""CommonScreenElements/Validate_MapScreen"", [""package"":PACKAGENAME]), 0)",,validate map screen appearance,2019-04-08 13:29:33,2019-04-08 13:29:33,0.573s,PASSED
"tap(findTestObject(""CommonScreenElements/Location_CheckIn"", [""package"":PACKAGENAME]), 0)",,tap on check in button through map,2019-04-08 13:29:33,2019-04-08 13:29:34,0.481s,PASSED
"verifyElementExist(findTestObject(""CommonScreenElements/Validate_InfoPopUP"", [""package"":PACKAGENAME]), 0)",,validate confirm popup appearance,2019-04-08 13:29:34,2019-04-08 13:29:35,1.138s,PASSED
"tap(findTestObject(""CommonScreenElements/InfoPopUp_YesButton"", [""package"":PACKAGENAME]), 0)",,tap on confirm popup no button,2019-04-08 13:29:35,2019-04-08 13:29:36,0.915s,PASSED
,,,,,,
Test Cases/DistributionPoint/VisitDistributionPoint,,,2019-04-08 13:29:36,2019-04-08 13:29:54,17.709s,PASSED
"verifyElementText(findTestObject(""DistributionPoint/Validate_RouteInfoScreen"", [""package"":PACKAGENAME]), ""Route Info"")",,validate channel summary detail screen appearance,2019-04-08 13:29:36,2019-04-08 13:29:37,0.603s,PASSED
"tap(findTestObject(""DistributionPoint/RouteInfoNextButton"", [""package"":PACKAGENAME]), 0)",,tap on next button to further proceed,2019-04-08 13:29:37,2019-04-08 13:29:37,0.610s,PASSED
"verifyElementText(findTestObject(""DistributionPoint/Validate_DistributionPointScreen"", [""package"":PACKAGENAME]), ""Poster Quantity:"")",,validate distribution point screen appearance,2019-04-08 13:29:37,2019-04-08 13:29:39,1.269s,PASSED
com.ct.qa.keywords.DistributionPointKeywords.visitdistributionPoint(),,enter quantity of products on distribution point,2019-04-08 13:29:39,2019-04-08 13:29:51,12.453s,PASSED
"tap(findTestObject(""DistributionPoint/DistributionPoint_SubmitButton"", [""package"":PACKAGENAME]), 0)",,tap on submit button after enter the quantity of products on distribution point,2019-04-08 13:29:51,2019-04-08 13:29:52,0.886s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate dashboard screen appearance,2019-04-08 13:29:52,2019-04-08 13:29:54,1.666s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2019-04-08 13:29:54,2019-04-08 13:31:12,1m - 18.377s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,,2019-04-08 13:29:54,2019-04-08 13:29:54,0.633s,PASSED
"swipe(2, 250, 400, 250)",,,2019-04-08 13:29:54,2019-04-08 13:29:55,0.748s,PASSED
"swipe(2, 250, 400, 250)",,,2019-04-08 13:29:55,2019-04-08 13:29:56,0.775s,PASSED
"verifyElementExist(findTestObject(""SliderOptions/Validate_SliderItemsScreen"", [""package"":PACKAGENAME]), 0)",,,2019-04-08 13:29:56,2019-04-08 13:29:57,0.621s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions(),,,2019-04-08 13:29:57,2019-04-08 13:30:23,26.302s,PASSED
"swipe(5, 200, 5, 500)",,,2019-04-08 13:30:23,2019-04-08 13:30:24,0.730s,PASSED
"swipe(5, 200, 5, 500)",,,2019-04-08 13:30:24,2019-04-08 13:30:24,0.721s,PASSED
"com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption(""Update Profile"")",,,2019-04-08 13:30:24,2019-04-08 13:30:32,7.208s,PASSED
"com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption(""Out of Route"")",,,2019-04-08 13:30:32,2019-04-08 13:30:49,16.978s,PASSED
"com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption(""Info"")",,,2019-04-08 13:30:49,2019-04-08 13:31:11,21.973s,PASSED
"swipe(320, 5, 2, 5)",,,2019-04-08 13:31:11,2019-04-08 13:31:11,0.712s,PASSED
"swipe(320, 5, 2, 5)",,,2019-04-08 13:31:11,2019-04-08 13:31:12,0.701s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.displayMissingSliderOptionsInReport(),,,2019-04-08 13:31:12,2019-04-08 13:31:12,0.002s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithShopLevelOverwriteScenarios,,,2019-04-08 13:31:12,2019-04-08 14:44:38,1h - 13m - 26.122s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,,2019-04-08 13:31:12,2019-04-08 13:31:13,0.351s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,,2019-04-08 13:31:13,2019-04-08 13:31:15,2.691s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,,2019-04-08 13:31:15,2019-04-08 13:31:16,0.926s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,,2019-04-08 13:31:16,2019-04-08 13:31:19,2.498s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopsWithShopLevel_OverwriteScenarios(),,,2019-04-08 13:31:19,2019-04-08 14:44:38,1h - 13m - 19.424s,PASSED
