Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Chiller Utilization Data Verification,,,2018-07-30 12:53:13,2018-07-30 12:53:54,40.812s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-07-30 12:53:14,2018-07-30 12:53:37,23.480s,PASSED
startApplication,,launch application,2018-07-30 12:53:15,2018-07-30 12:53:32,17.649s,PASSED
delay,,delay of 5 seconds after starting application,2018-07-30 12:53:32,2018-07-30 12:53:37,5.053s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-07-30 12:53:37,2018-07-30 12:53:54,16.528s,ERROR
verifyElementText,,validate the dashboard screen appearance,2018-07-30 12:53:38,2018-07-30 12:53:39,0.875s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,,2018-07-30 12:53:39,2018-07-30 12:53:43,4.195s,PASSED
tap,,tap on start your day button to further proceed,2018-07-30 12:53:43,2018-07-30 12:53:44,1.311s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-07-30 12:53:44,2018-07-30 12:53:46,1.510s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWithDataVerification,,select shops from shops list,2018-07-30 12:53:46,2018-07-30 12:53:54,8.140s,ERROR
