Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Merchandising With Channel Wise Data Verification,,,2018-12-03 16:43:41,2018-12-03 17:25:06,41m - 25.190s,FAILED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-12-03 16:43:42,2018-12-03 16:44:05,23.051s,PASSED
startApplication,,launch application,2018-12-03 16:43:42,2018-12-03 16:44:00,17.310s,PASSED
delay,,delay of 5 seconds,2018-12-03 16:44:00,2018-12-03 16:44:05,5.079s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2018-12-03 16:44:05,2018-12-03 16:45:17,1m - 12.209s,PASSED
verifyElementText,,,2018-12-03 16:44:05,2018-12-03 16:44:09,3.496s,PASSED
swipe,,,2018-12-03 16:44:09,2018-12-03 16:44:09,0.845s,PASSED
swipe,,,2018-12-03 16:44:09,2018-12-03 16:44:10,0.740s,PASSED
verifyElementExist,,,2018-12-03 16:44:10,2018-12-03 16:44:10,0.384s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions,,,2018-12-03 16:44:10,2018-12-03 16:44:34,23.847s,PASSED
swipe,,,2018-12-03 16:44:34,2018-12-03 16:44:35,0.735s,PASSED
swipe,,,2018-12-03 16:44:35,2018-12-03 16:44:36,0.732s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-03 16:44:36,2018-12-03 16:44:43,7.535s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-03 16:44:43,2018-12-03 16:44:58,15.030s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-03 16:44:58,2018-12-03 16:45:15,17.089s,PASSED
swipe,,,2018-12-03 16:45:15,2018-12-03 16:45:16,0.715s,PASSED
swipe,,,2018-12-03 16:45:16,2018-12-03 16:45:17,0.730s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.displayMissingSliderOptionsInReport,,,2018-12-03 16:45:17,2018-12-03 16:45:17,0.011s,PASSED
,,,,,,
Test Cases/DistributionPoint/VisitDistributionPoint,,,2018-12-03 16:45:17,2018-12-03 16:45:55,37.756s,PASSED
verifyElementText,,validate dashboard screen appearance,2018-12-03 16:45:17,2018-12-03 16:45:17,0.159s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select the current day for further proceed,2018-12-03 16:45:17,2018-12-03 16:45:20,2.361s,PASSED
tap,,tap on start your day button,2018-12-03 16:45:20,2018-12-03 16:45:21,1.587s,PASSED
delay,,delay of 15 seconds for check in through map screen,2018-12-03 16:45:21,2018-12-03 16:45:36,15.008s,PASSED
verifyElementExist,,validate map screen appearance,2018-12-03 16:45:36,2018-12-03 16:45:37,0.671s,PASSED
tap,,tap on check in button through map,2018-12-03 16:45:37,2018-12-03 16:45:38,0.522s,PASSED
verifyElementExist,,validate confirm popup appearance,2018-12-03 16:45:38,2018-12-03 16:45:39,1.088s,PASSED
tap,,tap on confirm popup no button,2018-12-03 16:45:39,2018-12-03 16:45:40,1.007s,PASSED
verifyElementText,,validate channel summary detail screen appearance,2018-12-03 16:45:40,2018-12-03 16:45:40,0.832s,PASSED
tap,,tap on next button to further proceed,2018-12-03 16:45:40,2018-12-03 16:45:42,1.083s,PASSED
verifyElementText,,validate distribution point screen appearance,2018-12-03 16:45:42,2018-12-03 16:45:43,1.739s,PASSED
com.ct.qa.keywords.DistributionPointKeywords.visitdistributionPoint,,enter quantity of products on distribution point,2018-12-03 16:45:43,2018-12-03 16:45:54,10.526s,PASSED
tap,,tap on submit button after enter the quantity of products on distribution point,2018-12-03 16:45:54,2018-12-03 16:45:55,0.847s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-12-03 16:45:55,2018-12-03 17:25:06,39m - 11.403s,FAILED
verifyElementText,,validate the dashboard screen appearance,2018-12-03 16:45:55,2018-12-03 16:45:56,1.410s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-12-03 16:45:56,2018-12-03 16:45:59,2.305s,PASSED
tap,,tap on start your day button to further proceed,2018-12-03 16:45:59,2018-12-03 16:46:00,1.253s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-12-03 16:46:00,2018-12-03 16:46:01,1.450s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWith_DataVerification,,select shops from shops list for data verification,2018-12-03 16:46:01,2018-12-03 17:25:06,39m - 4.739s,FAILED
