Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Channel Wise Data Verification,,,2018-10-08 16:21:43,2018-10-08 16:30:18,8m - 34.945s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-10-08 16:21:43,2018-10-08 16:22:05,21.789s,PASSED
startApplication,,launch application,2018-10-08 16:21:44,2018-10-08 16:22:00,16.063s,PASSED
delay,,delay of 5 seconds,2018-10-08 16:22:00,2018-10-08 16:22:05,5.083s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2018-10-08 16:22:05,2018-10-08 16:23:16,1m - 11.397s,PASSED
verifyElementText,,,2018-10-08 16:22:05,2018-10-08 16:22:10,5.213s,PASSED
swipe,,,2018-10-08 16:22:10,2018-10-08 16:22:11,0.772s,PASSED
swipe,,,2018-10-08 16:22:11,2018-10-08 16:22:12,0.751s,PASSED
verifyElementExist,,,2018-10-08 16:22:12,2018-10-08 16:22:12,0.276s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions,,,2018-10-08 16:22:12,2018-10-08 16:22:35,23.000s,PASSED
swipe,,,2018-10-08 16:22:35,2018-10-08 16:22:36,0.706s,PASSED
swipe,,,2018-10-08 16:22:36,2018-10-08 16:22:37,0.729s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 16:22:37,2018-10-08 16:22:44,7.238s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 16:22:44,2018-10-08 16:22:58,13.887s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 16:22:58,2018-10-08 16:23:15,17.025s,PASSED
swipe,,,2018-10-08 16:23:15,2018-10-08 16:23:16,0.745s,PASSED
swipe,,,2018-10-08 16:23:16,2018-10-08 16:23:16,0.745s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.displayMissingSliderOptionsInReport,,,2018-10-08 16:23:16,2018-10-08 16:23:16,0.007s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithChannelWiseDataVerification,,,2018-10-08 16:23:16,2018-10-08 16:30:18,7m - 1.183s,ERROR
verifyElementText,,validate the dashboard screen appearance,2018-10-08 16:23:17,2018-10-08 16:23:17,0.331s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-10-08 16:23:17,2018-10-08 16:23:19,2.399s,PASSED
tap,,tap on start your day button to further proceed,2018-10-08 16:23:19,2018-10-08 16:23:20,1.117s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-10-08 16:23:20,2018-10-08 16:23:23,2.343s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWithChannelWiseDataVerification,,select shops from shops list for data verification,2018-10-08 16:23:23,2018-10-08 16:30:18,6m - 54.813s,ERROR
