Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandiser With Chiller Level Overwrite Scenarios,,,2019-04-19 17:16:40,2019-04-19 17:17:21,40.402s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-19 17:16:41,2019-04-19 17:17:05,23.566s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_170419_local_v154 (2).apk"", false)",,launch application,2019-04-19 17:16:42,2019-04-19 17:16:59,17.376s,PASSED
delay(5),,delay of 5 seconds,2019-04-19 17:16:59,2019-04-19 17:17:05,5.078s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithChillerLevelOverwriteScenarios,,,2019-04-19 17:17:05,2019-04-19 17:17:21,16.323s,ERROR
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-04-19 17:17:05,2019-04-19 17:17:13,8.092s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2019-04-19 17:17:13,2019-04-19 17:17:17,3.626s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2019-04-19 17:17:17,2019-04-19 17:17:18,1.106s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2019-04-19 17:17:18,2019-04-19 17:17:19,1.510s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopsWith_ChillerLevel_OverwriteScenarios(),,,2019-04-19 17:17:19,2019-04-19 17:17:21,1.495s,ERROR
