Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Chiller Wise Data Verification,,,2018-10-08 17:11:55,2018-10-08 17:46:43,34m - 47.596s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-10-08 17:11:56,2018-10-08 17:12:18,21.679s,PASSED
startApplication,,launch application,2018-10-08 17:11:57,2018-10-08 17:12:13,16.152s,PASSED
delay,,delay of 5 seconds,2018-10-08 17:12:13,2018-10-08 17:12:18,5.041s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2018-10-08 17:12:18,2018-10-08 17:13:24,1m - 6.334s,PASSED
verifyElementText,,,2018-10-08 17:12:18,2018-10-08 17:12:20,2.432s,PASSED
swipe,,,2018-10-08 17:12:20,2018-10-08 17:12:21,0.801s,PASSED
swipe,,,2018-10-08 17:12:21,2018-10-08 17:12:22,0.743s,PASSED
verifyElementExist,,,2018-10-08 17:12:22,2018-10-08 17:12:23,0.620s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions,,,2018-10-08 17:12:23,2018-10-08 17:12:45,22.251s,PASSED
swipe,,,2018-10-08 17:12:45,2018-10-08 17:12:46,0.723s,PASSED
swipe,,,2018-10-08 17:12:46,2018-10-08 17:12:46,0.707s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 17:12:46,2018-10-08 17:12:53,6.362s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 17:12:53,2018-10-08 17:13:06,12.861s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-10-08 17:13:06,2018-10-08 17:13:23,17.094s,PASSED
swipe,,,2018-10-08 17:13:23,2018-10-08 17:13:23,0.724s,PASSED
swipe,,,2018-10-08 17:13:23,2018-10-08 17:13:24,0.706s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.displayMissingSliderOptionsInReport,,,2018-10-08 17:13:24,2018-10-08 17:13:24,0.010s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithChillerWiseDataVerification,,,2018-10-08 17:13:24,2018-10-08 17:46:43,33m - 18.928s,PASSED
verifyElementText,,validate the dashboard screen appearance,2018-10-08 17:13:24,2018-10-08 17:13:24,0.255s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-10-08 17:13:24,2018-10-08 17:13:27,2.387s,PASSED
tap,,tap on start your day button to further proceed,2018-10-08 17:13:27,2018-10-08 17:13:28,1.214s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-10-08 17:13:28,2018-10-08 17:13:29,1.370s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWithChillerWiseDataVerification,,select shops from shops list for data verification,2018-10-08 17:13:29,2018-10-08 17:46:43,33m - 13.519s,PASSED
