Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising,,,2018-07-23 18:21:43,2018-07-23 18:26:23,4m - 40.137s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-07-23 18:21:44,2018-07-23 18:22:05,21.475s,PASSED
startApplication,,launch application,2018-07-23 18:21:44,2018-07-23 18:22:00,15.976s,PASSED
delay,,delay of 5 seconds after starting application,2018-07-23 18:22:00,2018-07-23 18:22:05,5.050s,PASSED
,,,,,,
Test Cases/Shop/VisitShop,,,2018-07-23 18:22:05,2018-07-23 18:26:23,4m - 18.213s,ERROR
verifyElementText,,validate the dashboard screen appearance,2018-07-23 18:22:06,2018-07-23 18:22:06,0.560s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,,2018-07-23 18:22:06,2018-07-23 18:22:08,1.879s,PASSED
tap,,tap on start your day button to further proceed,2018-07-23 18:22:08,2018-07-23 18:22:09,0.931s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-07-23 18:22:09,2018-07-23 18:22:11,1.967s,PASSED
com.ct.qa.keywords.VisitingScenariosKeywords.visitShop,,select shops from shops list,2018-07-23 18:22:11,2018-07-23 18:26:23,4m - 12.488s,ERROR
