Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Merchandising With Channel Wise Data Verification,,,2018-12-03 11:16:09,2018-12-03 13:41:48,2h - 25m - 38.476s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-12-03 11:16:10,2018-12-03 11:16:34,23.424s,PASSED
startApplication,,launch application,2018-12-03 11:16:11,2018-12-03 11:16:29,17.502s,PASSED
delay,,delay of 5 seconds,2018-12-03 11:16:29,2018-12-03 11:16:34,5.068s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2018-12-03 11:16:34,2018-12-03 11:17:48,1m - 14.054s,PASSED
verifyElementText,,,2018-12-03 11:16:34,2018-12-03 11:16:38,3.229s,PASSED
swipe,,,2018-12-03 11:16:38,2018-12-03 11:16:38,0.890s,PASSED
swipe,,,2018-12-03 11:16:38,2018-12-03 11:16:39,0.749s,PASSED
verifyElementExist,,,2018-12-03 11:16:39,2018-12-03 11:16:40,1.018s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions,,,2018-12-03 11:16:40,2018-12-03 11:17:05,25.041s,PASSED
swipe,,,2018-12-03 11:17:05,2018-12-03 11:17:06,0.739s,PASSED
swipe,,,2018-12-03 11:17:06,2018-12-03 11:17:07,0.708s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-03 11:17:07,2018-12-03 11:17:14,7.583s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-03 11:17:14,2018-12-03 11:17:29,15.156s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.findSliderOption,,,2018-12-03 11:17:29,2018-12-03 11:17:46,16.882s,PASSED
swipe,,,2018-12-03 11:17:46,2018-12-03 11:17:47,0.746s,PASSED
swipe,,,2018-12-03 11:17:47,2018-12-03 11:17:48,0.784s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.displayMissingSliderOptionsInReport,,,2018-12-03 11:17:48,2018-12-03 11:17:48,0.008s,PASSED
,,,,,,
Test Cases/DistributionPoint/VisitDistributionPoint,,,2018-12-03 11:17:48,2018-12-03 11:18:28,39.758s,PASSED
verifyElementText,,validate dashboard screen appearance,2018-12-03 11:17:48,2018-12-03 11:17:48,0.158s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select the current day for further proceed,2018-12-03 11:17:48,2018-12-03 11:17:51,2.900s,PASSED
tap,,tap on start your day button,2018-12-03 11:17:51,2018-12-03 11:17:53,1.919s,PASSED
delay,,delay of 15 seconds for check in through map screen,2018-12-03 11:17:53,2018-12-03 11:18:08,15.008s,PASSED
verifyElementExist,,validate map screen appearance,2018-12-03 11:18:08,2018-12-03 11:18:09,0.697s,PASSED
tap,,tap on check in button through map,2018-12-03 11:18:09,2018-12-03 11:18:10,0.544s,PASSED
verifyElementExist,,validate confirm popup appearance,2018-12-03 11:18:10,2018-12-03 11:18:11,1.095s,PASSED
tap,,tap on confirm popup no button,2018-12-03 11:18:11,2018-12-03 11:18:11,0.616s,PASSED
verifyElementText,,validate channel summary detail screen appearance,2018-12-03 11:18:11,2018-12-03 11:18:13,2.054s,PASSED
tap,,tap on next button to further proceed,2018-12-03 11:18:13,2018-12-03 11:18:14,0.582s,PASSED
verifyElementText,,validate distribution point screen appearance,2018-12-03 11:18:14,2018-12-03 11:18:15,1.392s,PASSED
com.ct.qa.keywords.DistributionPointKeywords.visitdistributionPoint,,enter quantity of products on distribution point,2018-12-03 11:18:15,2018-12-03 11:18:27,11.475s,PASSED
tap,,tap on submit button after enter the quantity of products on distribution point,2018-12-03 11:18:27,2018-12-03 11:18:28,0.891s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-12-03 11:18:28,2018-12-03 13:41:48,2h - 23m - 20.235s,ERROR
verifyElementText,,validate the dashboard screen appearance,2018-12-03 11:18:28,2018-12-03 11:18:29,1.288s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-12-03 11:18:29,2018-12-03 11:18:32,2.239s,PASSED
tap,,tap on start your day button to further proceed,2018-12-03 11:18:32,2018-12-03 11:18:33,1.355s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-12-03 11:18:33,2018-12-03 11:18:34,1.602s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWith_DataVerification,,select shops from shops list for data verification,2018-12-03 11:18:34,2018-12-03 13:41:48,2h - 23m - 13.369s,ERROR
