Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Shop Level Overwrite Scenarios,,,2019-04-08 13:02:18,2019-04-08 13:02:29,10.317s,FAILED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-08 13:02:19,2019-04-08 13:02:27,8.395s,FAILED
"startApplication(""F:\QA_Automation\Builds\mmaplus_030419_local_v154.apk"", false)",,launch application,2019-04-08 13:02:20,2019-04-08 13:02:27,7.500s,FAILED
,,,,,,
Test Cases/Attendence/VisitAttendance,,,2019-04-08 13:02:27,2019-04-08 13:02:28,0.499s,FAILED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate dashboard screen appearance,2019-04-08 13:02:27,2019-04-08 13:02:28,0.079s,FAILED
,,,,,,
Test Cases/DistributionPoint/VisitDistributionPoint,,,2019-04-08 13:02:28,2019-04-08 13:02:28,0.274s,ERROR
"verifyElementText(findTestObject(""DistributionPoint/Validate_RouteInfoScreen"", [""package"":PACKAGENAME]), ""Route Info"")",,validate channel summary detail screen appearance,2019-04-08 13:02:28,2019-04-08 13:02:28,0.005s,ERROR
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2019-04-08 13:02:28,2019-04-08 13:02:28,0.377s,ERROR
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,,2019-04-08 13:02:28,2019-04-08 13:02:28,0.009s,ERROR
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithShopLevelOverwriteScenarios,,,2019-04-08 13:02:28,2019-04-08 13:02:29,0.324s,ERROR
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,,2019-04-08 13:02:29,2019-04-08 13:02:29,0.007s,ERROR
