Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Shop Level Overwrite Scenarios,,,2018-08-10 18:38:06,2018-08-10 18:40:41,2m - 34.880s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-08-10 18:38:07,2018-08-10 18:38:30,23.283s,PASSED
startApplication,,launch application,2018-08-10 18:38:08,2018-08-10 18:38:25,16.901s,PASSED
delay,,delay of 5 seconds,2018-08-10 18:38:25,2018-08-10 18:38:30,5.294s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithShopLevelOverwriting,,,2018-08-10 18:38:30,2018-08-10 18:40:41,2m - 11.025s,PASSED
verifyElementText,,validate the dashboard screen appearance,2018-08-10 18:38:30,2018-08-10 18:38:32,1.938s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-08-10 18:38:32,2018-08-10 18:38:36,3.902s,PASSED
tap,,tap on start your day button to further proceed,2018-08-10 18:38:36,2018-08-10 18:38:37,1.323s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-08-10 18:38:37,2018-08-10 18:38:40,2.573s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopsWithShopLevelOverwriting,,"select shops from shops list with ""Shop Level"" overwriting ",2018-08-10 18:38:40,2018-08-10 18:40:41,2m - 0.945s,PASSED
