Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandiser With Chiller Level Overwrite Scenarios,,,2019-04-04 13:40:58,2019-04-04 13:43:10,2m - 11.388s,FAILED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-04-04 13:40:59,2019-04-04 13:41:26,26.741s,PASSED
"startApplication(""F:\QA_Automation\Builds\mmaplus_030419_local_v154.apk"", false)",,launch application,2019-04-04 13:41:00,2019-04-04 13:41:21,20.792s,PASSED
delay(5),,delay of 5 seconds,2019-04-04 13:41:21,2019-04-04 13:41:26,5.040s,PASSED
,,,,,,
Test Cases/Attendence/VisitAttendance,,,2019-04-04 13:41:26,2019-04-04 13:42:12,46.157s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate dashboard screen appearance,2019-04-04 13:41:26,2019-04-04 13:41:30,4.113s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select the current day for further proceed,2019-04-04 13:41:30,2019-04-04 13:41:34,3.604s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button,2019-04-04 13:41:34,2019-04-04 13:41:35,0.657s,PASSED
"verifyElementText(findTestObject(""Attendence/Validate_AttendenceScreen"", [""package"":PACKAGENAME]), ""Attendance"")",,,2019-04-04 13:41:35,2019-04-04 13:41:37,2.618s,PASSED
"tap(findTestObject(""Attendence/TakeSelfie_ImageViewButton"", [""package"":PACKAGENAME]), 0)",,,2019-04-04 13:41:37,2019-04-04 13:41:39,1.842s,PASSED
com.ct.qa.keywords.CommonKeywords.takePicture(),,,2019-04-04 13:41:39,2019-04-04 13:41:50,11.514s,PASSED
com.ct.qa.keywords.Attendence.visitAttendenceRemark(),,,2019-04-04 13:41:50,2019-04-04 13:41:52,1.704s,PASSED
"tap(findTestObject(""Attendence/Attendence_SubmitButton"", [""package"":PACKAGENAME]), 0)",,,2019-04-04 13:41:52,2019-04-04 13:41:54,1.806s,PASSED
"delay(15, STOP_ON_FAILURE)",,,2019-04-04 13:41:54,2019-04-04 13:42:09,15.002s,PASSED
"verifyElementExist(findTestObject(""CommonScreenElements/Validate_MapScreen"", [""package"":PACKAGENAME]), 0)",,validate map screen appearance,2019-04-04 13:42:09,2019-04-04 13:42:10,0.578s,PASSED
"tap(findTestObject(""CommonScreenElements/Location_CheckIn"", [""package"":PACKAGENAME]), 0)",,tap on check in button through map,2019-04-04 13:42:10,2019-04-04 13:42:10,0.572s,PASSED
"verifyElementExist(findTestObject(""CommonScreenElements/Validate_InfoPopUP"", [""package"":PACKAGENAME]), 0)",,validate confirm popup appearance,2019-04-04 13:42:10,2019-04-04 13:42:11,1.110s,PASSED
"tap(findTestObject(""CommonScreenElements/InfoPopUp_YesButton"", [""package"":PACKAGENAME]), 0)",,tap on confirm popup no button,2019-04-04 13:42:11,2019-04-04 13:42:12,0.625s,PASSED
,,,,,,
Test Cases/DistributionPoint/VisitDistributionPoint,,,2019-04-04 13:42:12,2019-04-04 13:42:31,19.235s,PASSED
"verifyElementText(findTestObject(""DistributionPoint/Validate_RouteInfoScreen"", [""package"":PACKAGENAME]), ""Route Info"")",,validate channel summary detail screen appearance,2019-04-04 13:42:12,2019-04-04 13:42:14,1.935s,PASSED
"tap(findTestObject(""DistributionPoint/RouteInfoNextButton"", [""package"":PACKAGENAME]), 0)",,tap on next button to further proceed,2019-04-04 13:42:14,2019-04-04 13:42:15,0.464s,PASSED
"verifyElementText(findTestObject(""DistributionPoint/Validate_DistributionPointScreen"", [""package"":PACKAGENAME]), ""Poster Quantity:"")",,validate distribution point screen appearance,2019-04-04 13:42:15,2019-04-04 13:42:16,1.605s,PASSED
com.ct.qa.keywords.DistributionPointKeywords.visitdistributionPoint(),,enter quantity of products on distribution point,2019-04-04 13:42:16,2019-04-04 13:42:29,12.387s,PASSED
"tap(findTestObject(""DistributionPoint/DistributionPoint_SubmitButton"", [""package"":PACKAGENAME]), 0)",,tap on submit button after enter the quantity of products on distribution point,2019-04-04 13:42:29,2019-04-04 13:42:29,0.931s,PASSED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate dashboard screen appearance,2019-04-04 13:42:29,2019-04-04 13:42:31,1.655s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithChillerLevelOverwriteScenarios,,,2019-04-04 13:42:31,2019-04-04 13:43:10,38.752s,FAILED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-04-04 13:42:31,2019-04-04 13:42:32,0.843s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2019-04-04 13:42:32,2019-04-04 13:42:36,4.119s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2019-04-04 13:42:36,2019-04-04 13:42:38,1.310s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2019-04-04 13:42:38,2019-04-04 13:42:39,1.438s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopsWith_ChillerLevel_OverwriteScenarios(),,,2019-04-04 13:42:39,2019-04-04 13:43:10,30.782s,FAILED
