Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising With Chiller Wise Data Verification,,,2018-08-09 16:45:07,2018-08-09 19:45:51,3h - 44.763s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-08-09 16:45:07,2018-08-09 16:45:33,25.968s,PASSED
startApplication,,launch application,2018-08-09 16:45:08,2018-08-09 16:45:28,20.427s,PASSED
delay,,delay of 5 seconds,2018-08-09 16:45:28,2018-08-09 16:45:33,5.037s,PASSED
,,,,,,
Test Cases/DistributionPoint/VisitDistributionPoint,,,2018-08-09 16:45:33,2018-08-09 16:46:16,42.812s,PASSED
verifyElementText,,validate dashboard screen appearance,2018-08-09 16:45:34,2018-08-09 16:45:35,0.991s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select the current day for further proceed,2018-08-09 16:45:35,2018-08-09 16:45:39,4.357s,PASSED
tap,,tap on start your day button,2018-08-09 16:45:39,2018-08-09 16:45:41,1.858s,PASSED
delay,,delay of 15 seconds for check in through map screen,2018-08-09 16:45:41,2018-08-09 16:45:56,15.008s,PASSED
verifyElementExist,,validate map screen appearance,2018-08-09 16:45:56,2018-08-09 16:45:57,1.117s,PASSED
tap,,tap on check in button through map,2018-08-09 16:45:57,2018-08-09 16:45:58,0.496s,PASSED
verifyElementExist,,validate confirm popup appearance,2018-08-09 16:45:58,2018-08-09 16:45:59,1.106s,PASSED
tap,,tap on confirm popup no button,2018-08-09 16:45:59,2018-08-09 16:45:59,0.690s,PASSED
verifyElementText,,validate channel summary detail screen appearance,2018-08-09 16:45:59,2018-08-09 16:46:01,1.431s,PASSED
tap,,tap on next button to further proceed,2018-08-09 16:46:01,2018-08-09 16:46:01,0.438s,PASSED
verifyElementText,,validate distribution point screen appearance,2018-08-09 16:46:01,2018-08-09 16:46:03,1.561s,PASSED
com.ct.qa.keywords.DistributionPointKeywords.visitdistributionPoint,,enter quantity of products on distribution point,2018-08-09 16:46:03,2018-08-09 16:46:15,12.433s,PASSED
tap,,tap on submit button after enter the quantity of products on distribution point,2018-08-09 16:46:15,2018-08-09 16:46:16,0.926s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2018-08-09 16:46:16,2018-08-09 19:45:51,2h - 59m - 35.051s,PASSED
verifyElementText,,validate the dashboard screen appearance,2018-08-09 16:46:16,2018-08-09 16:46:18,1.401s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday,,select current day,2018-08-09 16:46:18,2018-08-09 16:46:20,2.277s,PASSED
tap,,tap on start your day button to further proceed,2018-08-09 16:46:20,2018-08-09 16:46:21,1.195s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-08-09 16:46:21,2018-08-09 16:46:24,2.546s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWithDataVerification,,select shops from shops list for data verification,2018-08-09 16:46:24,2018-08-09 19:45:51,2h - 59m - 27.435s,PASSED
