Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MMA Plus Merchandising,,,2018-07-16 18:11:35,2018-07-16 18:12:33,57.609s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-07-16 18:11:36,2018-07-16 18:12:03,26.887s,PASSED
startApplication,,launch application,2018-07-16 18:11:36,2018-07-16 18:11:58,21.394s,PASSED
delay,,delay of 5 seconds after starting application,2018-07-16 18:11:58,2018-07-16 18:12:03,5.051s,PASSED
,,,,,,
Test Cases/Shop/VisitShop,,,2018-07-16 18:12:03,2018-07-16 18:12:33,30.022s,PASSED
verifyElementText,,validate the dashboard screen appearance,2018-07-16 18:12:03,2018-07-16 18:12:03,0.421s,PASSED
tap,,tap on start your day button to further proceed,2018-07-16 18:12:03,2018-07-16 18:12:04,1.068s,PASSED
verifyElementText,,Validate shops list screen appearance,2018-07-16 18:12:04,2018-07-16 18:12:06,1.699s,PASSED
com.ct.qa.keywords.VisitingScenariosKeywords.visitShop,,select shops from shops list,2018-07-16 18:12:06,2018-07-16 18:12:33,26.501s,PASSED
